  (3309) Brorfelde           1982 BH     1982 01 28  Brorfelde          12210 Jensen, K. S.
  (3310) Patsy               1931 TS2    1931 10 09  Flagstaff          10849 Tombaugh, C. W.
  (3311) Podobed             1976 QM1    1976 08 26  Nauchnyj           18136 Chernykh, N. S.
  (3312) Pedersen            1984 SN     1984 09 24  Brorfelde          10849 Copenhagen Observatory
  (3313) Mendel              1980 DG     1980 02 19  Kleť               23136 Mrkos, A.
  (3314) Beals               1981 FH     1981 03 30  Anderson Mesa      12210 Bowell, E.
  (3315) Chant               1984 CZ     1984 02 08  Anderson Mesa      12210 Bowell, E.
  (3316) Herzberg            1984 CN1    1984 02 06  Anderson Mesa      12210 Bowell, E.
  (3317) Paris               1984 KF     1984 05 26  Palomar            10312 Shoemaker, C. S., Shoemaker, E. M.
  (3318) Blixen              1985 HB     1985 04 23  Brorfelde          11161 Augustesen, K., Jensen, P.
  (3319) Kibi                1977 EJ5    1977 03 12  Kiso               11442 Kosai, H., Hurukawa, K.
  (3320) Namba               1982 VZ4    1982 11 14  Kiso               11442 Kosai, H., Hurukawa, K.
  (3321) Dasha               1975 TZ2    1975 10 03  Nauchnyj           13175 Chernykh, L. I.
  (3322) Lidiya              1975 XY1    1975 12 01  Nauchnyj           17027 Smirnova, T. M.
  (3323) Turgenev            1979 SY9    1979 09 22  Nauchnyj           18136 Chernykh, N. S.
  (3324) Avsyuk              1983 CW1    1983 02 04  Kleť               23136 Mrkos, A.
  (3325) TARDIS              1984 JZ     1984 05 03  Anderson Mesa      16041 Skiff, B. A.
  (3326) Agafonikov          1985 FL     1985 03 20  Kleť               23136 Mrkos, A.
  (3327) Campins             1985 PW     1985 08 14  Anderson Mesa      12458 Bowell, E.
  (3328) Interposita         1985 QD1    1985 08 21  Zimmerwald         27125 Schildknecht, T.
  (3329) Golay               1985 RT1    1985 09 12  Zimmerwald         22497 Wild, P.
  (3330) Gantrisch           1985 RU1    1985 09 12  Zimmerwald         27125 Schildknecht, T.
  (3331) Kvistaberg          1979 QS     1979 08 22  La Silla           12972 Lagerkvist, C.-I.
  (3332) Raksha              1978 NT1    1978 07 04  Nauchnyj           13175 Chernykh, L. I.
  (3333) Schaber             1980 TG5    1980 10 09  Palomar            10549 Shoemaker, C. S.
  (3334) Somov               1981 YR     1981 12 20  Kleť               23136 Mrkos, A.
  (3335) Quanzhou            1966 AA     1966 01 01  Nanking            26424 Purple Mountain Observatory
  (3336) Grygar              1971 UX     1971 10 26  Bergedorf          26424 Kohoutek, L.
  (3337) Miloš               1971 UG1    1971 10 26  Bergedorf          35481 Kohoutek, L.
  (3338) Richter             1973 UX5    1973 10 28  Tautenburg         10549 Börngen, F.
  (3339) Treshnikov          1978 LB     1978 06 06  Kleť               23136 Mrkos, A.
  (3340) Yinhai              1979 TK     1979 10 12  Nanking            25229 Purple Mountain Observatory
  (3341) Hartmann            1980 OD     1980 07 17  Anderson Mesa      12458 Bowell, E.
  (3342) Fivesparks          1982 BD3    1982 01 27  Harvard            15573 Oak Ridge Observatory
  (3343) Nedzel              1982 HS     1982 04 28  Socorro            10849 Lincoln Laboratory ETS
  (3344) Modena              1982 JA     1982 05 15  Bologna            10549 Osservatorio San Vittore
  (3345) Tarkovskij          1982 YC1    1982 12 23  Nauchnyj           13176 Karachkina, L. G.
  (3346) Gerla               1951 SD     1951 09 27  Uccle              22497 Arend, S. J.
  (3347) Konstantin          1975 VN1    1975 11 02  Nauchnyj           17027 Smirnova, T. M.
  (3348) Pokryshkin          1978 EA3    1978 03 06  Nauchnyj           12972 Chernykh, N. S.
  (3349) Manas               1979 FH2    1979 03 23  Nauchnyj           18136 Chernykh, N. S.
  (3350) Scobee              1980 PJ     1980 08 08  Anderson Mesa      10549 Bowell, E.
  (3351) Smith               1980 RN1    1980 09 07  Anderson Mesa      10550 Bowell, E.
  (3352) McAuliffe           1981 CW     1981 02 06  Anderson Mesa      10550 Thomas, N. G.
  (3353) Jarvis              1981 YC     1981 12 20  Anderson Mesa      10550 Bowell, E.
  (3354) McNair              1984 CW     1984 02 08  Anderson Mesa      10550 Bowell, E.
  (3355) Onizuka             1984 CC1    1984 02 08  Anderson Mesa      10550 Bowell, E.
  (3356) Resnik              1984 EU     1984 03 06  Anderson Mesa      10550 Bowell, E.
  (3357) Tolstikov           1984 FT     1984 03 21  Kleť               23136 Mrkos, A.
  (3358) Anikushin           1978 RX     1978 09 01  Nauchnyj           18136 Chernykh, N. S.
  (3359) Purcari             1978 RA6    1978 09 13  Nauchnyj           18136 Chernykh, N. S.
  (3360) Syrinx              1981 VA     1981 11 04  Palomar            57949 Helin, E. F., Dunbar, R. S.
  (3361) Orpheus             1982 HR     1982 04 24  Cerro El Roble     11442 Torres, C.
  (3362) Khufu               1984 QA     1984 08 30  Palomar            10550 Dunbar, R. S., Barucci, M. A.
  (3363) Bowen               1960 EE     1960 03 06  Brooklyn           16245 Indiana University
  (3364) Zdenka              1984 GF     1984 04 05  Kleť               23136 Mrkos, A.
  (3365) Recogne             1985 CG2    1985 02 13  La Silla           15573 Debehogne, H.
  (3366) Gödel               1985 SD1    1985 09 22  Zimmerwald         27125 Schildknecht, T.
  (3367) Alex                1983 CA3    1983 02 15  Anderson Mesa      10550 Thomas, N. G.
  (3368) Duncombe            1985 QT     1985 08 22  Anderson Mesa      11750 Bowell, E.
  (3369) Freuchen            1985 UZ     1985 10 18  Brorfelde          11161 Copenhagen Observatory
  (3370) Kohsai              1934 CU     1934 02 04  Heidelberg         11750 Reinmuth, K.
  (3371) Giacconi            1955 RZ     1955 09 14  Brooklyn           16884 Indiana University
  (3372) Bratijchuk          1976 SP4    1976 09 24  Nauchnyj           18137 Chernykh, N. S.
  (3373) Koktebelia          1978 QQ2    1978 08 31  Nauchnyj           18137 Chernykh, N. S.
  (3374) Namur               1980 KO     1980 05 22  La Silla           15573 Debehogne, H.
  (3375) Amy                 1981 JY1    1981 05 05  Palomar            11750 Shoemaker, C. S.
  (3376) Armandhammer        1982 UJ8    1982 10 21  Nauchnyj           13176 Zhuravleva, L. V.
  (3377) Lodewijk            4122 P-L    1960 09 24  Palomar            16591 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (3378) Susanvictoria       A922 WB     1922 11 25  Williams Bay       14481 Van Biesbroeck, G.
  (3379) Oishi               1931 TJ1    1931 10 06  Heidelberg         11442 Reinmuth, K.
  (3380) Awaji               1940 EF     1940 03 15  Konkoly            22497 Kulin, G.
  (3381) Mikkola             1941 UG     1941 10 15  Turku              18451 Oterma, L.
  (3382) Cassidy             1948 RD     1948 09 07  Flagstaff          29142 Giclas, H. L.
  (3383) Koyama              1951 AB     1951 01 09  Heidelberg         11442 Reinmuth, K.
  (3384) Daliya              1974 SB1    1974 09 19  Nauchnyj           13176 Chernykh, L. I.
  (3385) Bronnina            1979 SK11   1979 09 24  Nauchnyj           18137 Chernykh, N. S.
  (3386) Klementinum         1980 FA     1980 03 16  Kleť               21130 Brožek, L.
  (3387) Greenberg           1981 WE     1981 11 20  Anderson Mesa      12803 Bowell, E.
  (3388) Tsanghinchi         1981 YR1    1981 12 21  Nanking            22829 Purple Mountain Observatory
  (3389) Sinzot              1984 DU     1984 02 25  La Silla           15573 Debehogne, H.
  (3390) Demanet             1984 ES1    1984 03 02  La Silla           15573 Debehogne, H.
  (3391) Sinon               1977 DD3    1977 02 18  Kiso               11443 Kosai, H., Hurukawa, K.
  (3392) Setouchi            1979 YB     1979 12 17  Kiso               11443 Kosai, H., Sasaki, G.
  (3393) Štúr                1984 WY1    1984 11 28  Piszkéstető        13608 Antal, M.
  (3394) Banno               1986 DB     1986 02 16  Karasuyama         21130 Inoda, S.
  (3395) Jitka               1985 UN     1985 10 20  Kleť               23136 Mrkos, A.
  (3396) Muazzez             A915 TE     1915 10 15  Heidelberg         11443 Wolf, M. F.
  (3397) Leyla               1964 XA     1964 12 08  Flagstaff          40700 Burnham, R., Thomas, N. G.
  (3398) Stättmayer          1978 PC     1978 08 10  La Silla           25976 Schuster, H.-E.
  (3399) Kobzon              1979 SZ9    1979 09 22  Nauchnyj           22829 Chernykh, N. S.
  (3400) Aotearoa            1981 GX     1981 04 02  Lake Tekapo        18305 Gilmore, A. C., Kilmartin, P. M.
  (3401) Vanphilos           1981 PA     1981 08 01  Harvard            18644 Harvard Observatory
  (3402) Wisdom              1981 PB     1981 08 05  Anderson Mesa      12803 Bowell, E.
  (3403) Tammy               1981 SW     1981 09 25  Socorro            12016 Taff, L. G.
  (3404) Hinderer            1934 CY     1934 02 04  Heidelberg         22497 Reinmuth, K.
  (3405) Daiwensai           1964 UQ     1964 10 30  Nanking            21608 Purple Mountain Observatory
  (3406) Omsk                1969 DA     1969 02 21  Nauchnyj           19693 Burnasheva, B. A.
  (3407) Jimmysimms          1973 DT     1973 02 28  Bergedorf          34618 Kohoutek, L.
  (3408) Shalamov            1977 QG4    1977 08 18  Nauchnyj           18137 Chernykh, N. S.
  (3409) Abramov             1977 RE6    1977 09 09  Nauchnyj           22498 Chernykh, N. S.
  (3410) Vereshchagin        1978 SZ7    1978 09 26  Nauchnyj           20835 Zhuravleva, L. V.
  (3411) Debetencourt        1980 LK     1980 06 02  La Silla           15574 Debehogne, H.
  (3412) Kafka               1983 AU2    1983 01 10  Palomar            11641 Kirk, R., Rudy, D.
  (3413) Andriana            1983 CB3    1983 02 15  Anderson Mesa      12016 Thomas, N. G.
  (3414) Champollion         1983 DJ     1983 02 19  Anderson Mesa      12458 Bowell, E.
  (3415) Danby               1928 SL     1928 09 22  Heidelberg         11443 Reinmuth, K.
  (3416) Dorrit              1931 VP     1931 11 08  Heidelberg         11641 Reinmuth, K.
  (3417) Tamblyn             1937 GG     1937 04 01  Heidelberg         12210 Reinmuth, K.
  (3418) Izvekov             1973 QZ1    1973 08 31  Nauchnyj           17027 Smirnova, T. M.
  (3419) Guth                1981 JZ     1981 05 08  Kleť               22498 Brožek, L.
  (3420) Standish            1984 EB     1984 03 01  Anderson Mesa      12016 Bowell, E.
  (3421) Yangchenning        1975 WK1    1975 11 26  Nanking            27125 Purple Mountain Observatory
  (3422) Reid                1978 OJ     1978 07 28  Bickley            20520 Perth Observatory
  (3423) Slouka              1981 CK     1981 02 09  Kleť               22498 Brožek, L.
  (3424) Nušl                1982 CD     1982 02 14  Kleť               22498 Brožek, L.
  (3425) Hurukawa            1929 BD     1929 01 29  Heidelberg         11443 Reinmuth, K.
  (3426) Seki                1932 CQ     1932 02 05  Heidelberg         11443 Reinmuth, K.
  (3427) Szentmártoni        1938 AD     1938 01 06  Konkoly            23792 Kulin, G.
  (3428) Roberts             1952 JH     1952 05 01  Brooklyn           16885 Indiana University
  (3429) Chuvaev             1974 SU1    1974 09 19  Nauchnyj           27125 Chernykh, L. I.
  (3430) Bradfield           1980 TF4    1980 10 09  Palomar            11750 Shoemaker, C. S.
  (3431) Nakano              1984 QC     1984 08 24  Geisei             10849 Seki, T.
  (3432) Kobuchizawa         1986 EE     1986 03 07  Kobuchizawa        10849 Inoue, M., Muramatsu, O., Urata, T.
  (3433) Fehrenbach          1963 TJ1    1963 10 15  Brooklyn           17027 Indiana University
  (3434) Hurless             1981 VO     1981 11 02  Anderson Mesa      16041 Skiff, B. A.
  (3435) Boury               1981 XC2    1981 12 02  Haute Provence     11750 Dossin, F.
  (3436) Ibadinov            1976 SS3    1976 09 24  Nauchnyj           18137 Chernykh, N. S.
  (3437) Kapitsa             1982 UZ5    1982 10 20  Nauchnyj           12016 Karachkina, L. G.
  (3438) Inarradas           1974 SD5    1974 09 21  El Leoncito        23351 Felix Aguilar Observatory
  (3439) Lebofsky            1983 RL2    1983 09 04  Anderson Mesa      12458 Bowell, E.
  (3440) Stampfer            1950 DD     1950 02 17  Heidelberg         22498 Reinmuth, K.
  (3441) Pochaina            1969 TS1    1969 10 08  Nauchnyj           13481 Chernykh, L. I.
  (3442) Yashin              1978 TO7    1978 10 02  Nauchnyj           20835 Zhuravleva, L. V.
  (3443) Leetsungdao         1979 SB1    1979 09 26  Nanking            27733 Purple Mountain Observatory
  (3444) Stepanian           1980 RJ2    1980 09 07  Nauchnyj           18137 Chernykh, N. S.
  (3445) Pinson              1983 FC     1983 03 16  Anderson Mesa      40700 Barr, E.
  (3446) Combes              1942 EB     1942 03 12  Heidelberg         21130 Reinmuth, K.
  (3447) Burckhalter         1956 SC     1956 09 29  Brooklyn           17028 Indiana University
  (3448) Narbut              1977 QA5    1977 08 22  Nauchnyj           18137 Chernykh, N. S.
  (3449) Abell               1978 VR9    1978 11 07  Palomar            11162 Helin, E. F., Bus, S. J.
  (3450) Dommanget           1983 QJ     1983 08 31  La Silla           15574 Debehogne, H.
  (3451) Mentor              1984 HA1    1984 04 19  Kleť               22829 Mrkos, A.
  (3452) Hawke               1980 OA     1980 07 17  Anderson Mesa      12804 Bowell, E.
  (3453) Dostoevsky          1981 SS5    1981 09 27  Nauchnyj           12017 Karachkina, L. G.
  (3454) Lieske              1981 WB1    1981 11 24  Anderson Mesa      11162 Bowell, E.
  (3455) Kristensen          1985 QC     1985 08 20  Anderson Mesa      11162 Bowell, E.
  (3456) Etiennemarey        1985 RS2    1985 09 05  La Silla           40700 Debehogne, H.
  (3457) Arnenordheim        1985 RA3    1985 09 05  La Silla           43041 Debehogne, H.
  (3458) Boduognat           1985 RT3    1985 09 07  La Silla           23792 Debehogne, H.
  (3459) Bodil               1986 GB     1986 04 02  Brorfelde          12211 Jensen, P.
  (3460) Ashkova             1973 QB2    1973 08 31  Nauchnyj           17028 Smirnova, T. M.
  (3461) Mandelshtam         1977 SA1    1977 09 18  Nauchnyj           18137 Chernykh, N. S.
  (3462) Zhouguangzhao       1981 UA10   1981 10 25  Nanking            26424 Purple Mountain Observatory
  (3463) Kaokuen             1981 XJ2    1981 12 03  Nanking            27125 Purple Mountain Observatory
  (3464) Owensby             1983 BA     1983 01 16  Anderson Mesa      12804 Bowell, E.
  (3465) Trevires            1984 SQ5    1984 09 20  La Silla           23792 Debehogne, H.
  (3466) Ritina              1975 EA6    1975 03 06  Nauchnyj           20835 Chernykh, N. S.
  (3467) Bernheim            1981 SF2    1981 09 26  Anderson Mesa      12017 Thomas, N. G.
  (3468) Urgenta             1975 AM     1975 01 07  Zimmerwald         27125 Wild, P.
  (3469) Bulgakov            1982 UL7    1982 10 21  Nauchnyj           12017 Karachkina, L. G.
  (3470) Yaronika            1975 ES     1975 03 06  Nauchnyj           20835 Chernykh, N. S.
  (3471) Amelin              1977 QK2    1977 08 21  Nauchnyj           17028 Chernykh, N. S.
  (3472) Upgren              1981 EJ10   1981 03 01  Siding Spring      11642 Bus, S. J.
  (3473) Sapporo             A924 EG     1924 03 07  Heidelberg         12972 Reinmuth, K.
  (3474) Linsley             1962 HE     1962 04 27  Brooklyn           18305 Indiana University
  (3475) Fichte              1972 TD     1972 10 04  Bergedorf          34618 Kohoutek, L.
